tree,variant,metric,fit,eval,value
real,vmf_pca100_lloyd100_coassoc,reliability_ceiling,lodo_bookcorpus,lodo_bookcorpus,0.6191961307749148
real,vmf_pca100_lloyd100_coassoc,triviality_ami_layer,lodo_bookcorpus,lodo_bookcorpus,0.15944685255469812
real,vmf_pca100_lloyd100_coassoc,triviality_ami_dimension,lodo_bookcorpus,lodo_bookcorpus,-0.0008818220524648094
real,vmf_pca100_lloyd100_coassoc,triviality_ami_hubness,lodo_bookcorpus,lodo_bookcorpus,0.07851933626287155
real,vmf_pca100_lloyd100_coassoc,triviality_n_effective_networks,lodo_bookcorpus,lodo_bookcorpus,100.0
real,vmf_pca100_lloyd100_coassoc,triviality_entropy_effective_networks,lodo_bookcorpus,lodo_bookcorpus,78.6575964701509
real,vmf_pca100_lloyd100_coassoc,triviality_median_max_membership,lodo_bookcorpus,lodo_bookcorpus,1.0
real,vmf_pca100_lloyd100_coassoc,triviality_frac_confident,lodo_bookcorpus,lodo_bookcorpus,1.0
real,(ceiling),fidelity_within,lodo_agnews,lodo_agnews,0.9903632567938672
real,(ceiling),fidelity_within_r,lodo_agnews,lodo_agnews,0.995175729073686
real,vmf_pca100_lloyd100,reliability_within,lodo_agnews,lodo_agnews,0.6724056039582504
real,vmf_pca100_lloyd100,reliability_within_coassoc,lodo_agnews,lodo_agnews,0.9499422792155604
real,vmf_pca100_lloyd100,fidelity_within,lodo_agnews,lodo_agnews,0.21221870895327255
real,vmf_pca100_lloyd100,fidelity_within_r,lodo_agnews,lodo_agnews,0.46068115912950097
real,vmf_pca100_lloyd100,fidelity_within_insample,lodo_agnews,lodo_agnews,0.21189974160461622
real,vmf_pca100_lloyd100,reliability_ceiling,lodo_agnews,lodo_agnews,0.6582084143886424
real,vmf_pca100_lloyd100,triviality_ami_layer,lodo_agnews,lodo_agnews,0.15612856023617944
real,vmf_pca100_lloyd100,triviality_ami_dimension,lodo_agnews,lodo_agnews,-0.0011695560798371698
real,vmf_pca100_lloyd100,triviality_ami_hubness,lodo_agnews,lodo_agnews,0.07772352514409088
real,vmf_pca100_lloyd100,triviality_n_effective_networks,lodo_agnews,lodo_agnews,100.0
real,vmf_pca100_lloyd100,triviality_entropy_effective_networks,lodo_agnews,lodo_agnews,90.94318375388384
real,vmf_pca100_lloyd100,triviality_median_max_membership,lodo_agnews,lodo_agnews,0.6
real,vmf_pca100_lloyd100,triviality_frac_confident,lodo_agnews,lodo_agnews,0.6323116987179487
real,vmf_pca100_lloyd100_bm_degree,reliability_within,lodo_agnews,lodo_agnews,0.4782189715867172
real,vmf_pca100_lloyd100_bm_degree,reliability_within_coassoc,lodo_agnews,lodo_agnews,0.9499422792155604
real,vmf_pca100_lloyd100_bm_degree,fidelity_within,lodo_agnews,lodo_agnews,0.3026514241975098
real,vmf_pca100_lloyd100_bm_degree,fidelity_within_r,lodo_agnews,lodo_agnews,0.5501466149601377
real,vmf_pca100_lloyd100_bm_degree,fidelity_within_insample,lodo_agnews,lodo_agnews,0.302053641724226
real,vmf_pca100_lloyd100_bm_degree,reliability_ceiling,lodo_agnews,lodo_agnews,0.3946934826828806
real,vmf_pca100_lloyd100_bm_degree,triviality_ami_layer,lodo_agnews,lodo_agnews,0.1561010920593007
real,vmf_pca100_lloyd100_bm_degree,triviality_ami_dimension,lodo_agnews,lodo_agnews,-0.0005682885640570349
real,vmf_pca100_lloyd100_bm_degree,triviality_ami_hubness,lodo_agnews,lodo_agnews,0.13434541608607173
real,vmf_pca100_lloyd100_bm_degree,triviality_n_effective_networks,lodo_agnews,lodo_agnews,100.0
real,vmf_pca100_lloyd100_bm_degree,triviality_entropy_effective_networks,lodo_agnews,lodo_agnews,75.8449329555758
