tree,variant,metric,fit,eval,value
real,vmf_profile,reliability_across,wikitext,agnews,0.1639224288642397
real,(ceiling),fidelity_across,wikitext,tldr17,0.5347199290001461
real,vmf_lloyd,fidelity_across,wikitext,tldr17,0.25712746470328995
real,vmf_lloyd,reliability_across,wikitext,tldr17,0.11202583346887213
real,vmf_profile,fidelity_across,wikitext,tldr17,0.24636281077835318
real,vmf_profile,reliability_across,wikitext,tldr17,0.10685595424859724
real,(ceiling),fidelity_across,bookcorpus,wikitext,0.5146824247143202
real,vmf_lloyd,fidelity_across,bookcorpus,wikitext,0.25624331237321396
real,vmf_lloyd,reliability_across,bookcorpus,wikitext,0.09815419983106699
real,vmf_profile,fidelity_across,bookcorpus,wikitext,0.23679653855585203
real,vmf_profile,reliability_across,bookcorpus,wikitext,0.10935907192536833
real,(ceiling),fidelity_across,bookcorpus,agnews,0.389288831614382
real,vmf_lloyd,fidelity_across,bookcorpus,agnews,0.18664233963813887
real,vmf_lloyd,reliability_across,bookcorpus,agnews,0.0786163756746379
real,vmf_profile,fidelity_across,bookcorpus,agnews,0.1760879683522579
real,vmf_profile,reliability_across,bookcorpus,agnews,0.08140422065171476
real,(ceiling),fidelity_across,bookcorpus,tldr17,0.5805991218137924
real,vmf_lloyd,fidelity_across,bookcorpus,tldr17,0.23943911264106416
real,vmf_lloyd,reliability_across,bookcorpus,tldr17,0.12710566535927995
real,vmf_profile,fidelity_across,bookcorpus,tldr17,0.22437473824795978
real,vmf_profile,reliability_across,bookcorpus,tldr17,0.1308354871563121
real,(ceiling),fidelity_across,agnews,wikitext,0.6028882879939186
real,vmf_lloyd,fidelity_across,agnews,wikitext,0.31931278613560826
real,vmf_lloyd,reliability_across,agnews,wikitext,0.16642381134946493
real,vmf_profile,fidelity_across,agnews,wikitext,0.3068834450163283
real,vmf_profile,reliability_across,agnews,wikitext,0.1639224288642397
real,(ceiling),fidelity_across,agnews,bookcorpus,0.389288831614382
real,vmf_lloyd,fidelity_across,agnews,bookcorpus,0.21711547578732476
real,vmf_lloyd,reliability_across,agnews,bookcorpus,0.0786163756746379
real,vmf_profile,fidelity_across,agnews,bookcorpus,0.21029226814885388
real,vmf_profile,reliability_across,agnews,bookcorpus,0.08140422065171476
real,(ceiling),fidelity_across,agnews,tldr17,0.4654182392943762
real,vmf_lloyd,fidelity_across,agnews,tldr17,0.2469836347462342
real,vmf_lloyd,reliability_across,agnews,tldr17,0.11049823624815164
real,vmf_profile,fidelity_across,agnews,tldr17,0.23939135660574895
real,vmf_profile,reliability_across,agnews,tldr17,0.1115755050068034
real,(ceiling),fidelity_across,tldr17,wikitext,0.5347199290001461
real,vmf_lloyd,fidelity_across,tldr17,wikitext,0.25365623989619596
real,vmf_lloyd,reliability_across,tldr17,wikitext,0.11202583346887213
real,vmf_profile,fidelity_across,tldr17,wikitext,0.2527503810381734
real,vmf_profile,reliability_across,tldr17,wikitext,0.10685595424859724
real,(ceiling),fidelity_across,tldr17,bookcorpus,0.5805991218137924
real,vmf_lloyd,fidelity_across,tldr17,bookcorpus,0.26966367625130966
real,vmf_lloyd,reliability_across,tldr17,bookcorpus,0.12710566535927995
real,vmf_profile,fidelity_across,tldr17,bookcorpus,0.26530947296589286
real,vmf_profile,reliability_across,tldr17,bookcorpus,0.1308354871563121
real,(ceiling),fidelity_across,tldr17,agnews,0.4654182392943762
real,vmf_lloyd,fidelity_across,tldr17,agnews,0.22114503042026792
real,vmf_lloyd,reliability_across,tldr17,agnews,0.11049823624815164
real,vmf_profile,fidelity_across,tldr17,agnews,0.22183722420474195
real,vmf_profile,reliability_across,tldr17,agnews,0.1115755050068034
real,(ceiling),fidelity_across_halves,wikitext,bookcorpus,0.5091561909013693
real,vmf_lloyd,fidelity_across_halves,wikitext,bookcorpus,0.2571840489958898
real,vmf_lloyd,reliability_across_halves,wikitext,bookcorpus,0.09974806187821891
real,vmf_profile,fidelity_across_halves,wikitext,bookcorpus,0.24824400576380798
real,vmf_profile,reliability_across_halves,wikitext,bookcorpus,0.10751136059917572
real,(ceiling),fidelity_across_halves,wikitext,agnews,0.6005729889696456
real,vmf_lloyd,fidelity_across_halves,wikitext,agnews,0.2867371696123623
real,vmf_lloyd,reliability_across_halves,wikitext,agnews,0.1678942371417354
real,vmf_profile,fidelity_across_halves,wikitext,agnews,0.2789316035704185
real,vmf_profile,reliability_across_halves,wikitext,agnews,0.1579033551243674
real,(ceiling),fidelity_across_halves,wikitext,tldr17,0.527888420655906
real,vmf_lloyd,fidelity_across_halves,wikitext,tldr17,0.254563908000816
real,vmf_lloyd,reliability_across_halves,wikitext,tldr17,0.11515067445688253
real,vmf_profile,fidelity_across_halves,wikitext,tldr17,0.2462834101846271
real,vmf_profile,reliability_across_halves,wikitext,tldr17,0.10285303372124814
real,(ceiling),fidelity_across_halves,bookcorpus,wikitext,0.5166976980352462
real,vmf_lloyd,fidelity_across_halves,bookcorpus,wikitext,0.2545676636189299
real,vmf_lloyd,reliability_across_halves,bookcorpus,wikitext,0.10943062292653861
real,vmf_profile,fidelity_across_halves,bookcorpus,wikitext,0.24659581377745127
real,vmf_profile,reliability_across_halves,bookcorpus,wikitext,0.10494340975719482
real,(ceiling),fidelity_across_halves,bookcorpus,agnews,0.39021431724848005
real,vmf_lloyd,fidelity_across_halves,bookcorpus,agnews,0.18555044838387466
real,vmf_lloyd,reliability_across_halves,bookcorpus,agnews,0.08009194891107001
real,vmf_profile,fidelity_across_halves,bookcorpus,agnews,0.18015042162820294
real,vmf_profile,reliability_across_halves,bookcorpus,agnews,0.06949902177411875
real,(ceiling),fidelity_across_halves,bookcorpus,tldr17,0.5795205448879742
real,vmf_lloyd,fidelity_across_halves,bookcorpus,tldr17,0.23746007895538818
real,vmf_lloyd,reliability_across_halves,bookcorpus,tldr17,0.13209970850541247
